Geo Point;Geo Shape;Street;MotDir;Id_Seg_Ges;Id_Seg_Obs;commune;code_insee;codsti;Nrivoli;Longueur;Type;arrete;date_mes;Annee;pole;SensUnique;DoubleSens_Cyclable;commentaire
43.620226083,1.43537244387;"{""type"": ""LineString"", ""coordinates"": [[1.435289057736244, 43.620401399988495], [1.435455829999937, 43.62005076604376]]}";PL DU MARCHE AUX COCHONS;COCHONS (PL DU MARCHE AUX COCHONS);2087;2087;TOULOUSE;31555;315554361607;5632;41;Zone de Rencontre;20/010;2020-01-09T01:00:00+01:00;2020;Nord;oui;oui;
43.5911940388,1.37487024219;"{""type"": ""LineString"", ""coordinates"": [[1.374687109654225, 43.59128993769516], [1.375053374718539, 43.591098139817895]]}";CHE DE LA BARIGOUDE;BARIGOUDE (CHE DE LA BARIGOUDE);927;927;TOULOUSE;31555;315550553652;3105550852;36;Zone de Rencontre;20/010;2020-01-09T01:00:00+01:00;2020;Sud;;;
43.5905042528,1.37503103926;"{""type"": ""LineString"", ""coordinates"": [[1.375008703808807, 43.58991036569256], [1.375053374718539, 43.591098139817895]]}";RUE JEAN COURTINADE;COURTINADE (RUE JEAN COURTINADE);928;928;TOULOUSE;31555;315552022437;3105554548;132;Zone de Rencontre;20/010;2020-01-09T01:00:00+01:00;2020;Sud;oui;non;
43.6072993154,1.4302342036;"{""type"": ""LineString"", ""coordinates"": [[1.430020301458278, 43.60698017559161], [1.430448105734797, 43.60761845515]]}";RUE D ARTAGNAN;ARTAGNAN (RUE D ARTAGNAN);3047;3047;TOULOUSE;31555;315550297654;3105552506;79;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6078963769,1.43089114177;"{""type"": ""LineString"", ""coordinates"": [[1.431045952547102, 43.60777651419882], [1.43073633098897, 43.60801623956538]]}";RUE BERGEAUD;BERGEAUD (RUE BERGEAUD);3053;3053;TOULOUSE;31555;315550790439;3105551056;36;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6029712668,1.44177658084;"{""type"": ""LineString"", ""coordinates"": [[1.441520888644358, 43.60283110566179], [1.442032273039035, 43.60311142796305]]}";RUE LEON GAMBETTA;GAMBETTA (RUE LEON GAMBETTA);3169;3169;TOULOUSE;31555;315553052836;3105553692;52;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.596141186,1.44129310513;"{""type"": ""LineString"", ""coordinates"": [[1.441054275295051, 43.594701072739284], [1.441110423476986, 43.59477720705614], [1.441221442855708, 43.59518034581028], [1.441358795745189, 43.59557676363812], [1.441382366493124, 43.59586256502548], [1.441385330091838, 43.59633111586522], [1.441359071331661, 43.59662750717416], [1.441340339230287, 43.59702934577243], [1.441284084747398, 43.59722847591535], [1.441145271114462, 43.597480470809046], [1.441105808566489, 43.597580792184296]]}";AV DE LA GARONNETTE;GARONNETTE (AV DE LA GARONNETTE);4833;4833;TOULOUSE;31555;315553094421;3105553746;327;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6072581517,1.43258150644;"{""type"": ""LineString"", ""coordinates"": [[1.433108699906305, 43.60715529568857], [1.43289081397356, 43.60718478665276], [1.432057196160011, 43.60737681014832]]}";RUE FRANCISQUE SARCEY;SARCEY (RUE FRANCISQUE SARCEY);3094;3094;TOULOUSE;31555;315556492832;3105553472;88;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6087946778,1.43277987029;"{""type"": ""LineString"", ""coordinates"": [[1.432836182165887, 43.60847202258832], [1.432723558423358, 43.6091173330572]]}";RUE LANCEFOC;LANCEFOC (RUE LANCEFOC);3086;3086;TOULOUSE;31555;315553833634;3105554988;72;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6083546524,1.43716735292;"{""type"": ""LineString"", ""coordinates"": [[1.437206162550215, 43.60828447259275], [1.437128543288251, 43.60842483214574]]}";PL SAINT JULIEN;JULIEN (PL SAINT JULIEN);7987;7987;TOULOUSE;31555;315556275246;3105557864;17;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6097841598,1.43447824953;"{""type"": ""LineString"", ""coordinates"": [[1.434140762014022, 43.60899618230022], [1.434551189441061, 43.6101016390491], [1.434854360886825, 43.61037464413083], [1.434803626589744, 43.61019825842809]]}";RUE LEJEUNE;LEJEUNE (RUE LEJEUNE);3084;3084;TOULOUSE;31555;315554025602;3105555140;186;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6105369496,1.4378956093;"{""type"": ""LineString"", ""coordinates"": [[1.438237921962056, 43.60989724153577], [1.437553296639254, 43.611176657678655]]}";RUE LEONCE CASTELBOU;CASTELBOU (RUE LEONCE CASTELBOU);3208;3208;TOULOUSE;31555;315551500810;3105555180;153;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
