geo_point_2d;Geo Shape;nom_point;transposée;annee;jours;periode_dans_la_journee;comptage
43.6471072796,1.43912845991;"{""type"": ""Point"", ""coordinates"": [1.439128459908248, 43.64710727963153]}";Launaguet - Jean Zay;semaine_soir_2019;2019;semaine;soir;28
43.6471072796,1.43912845991;"{""type"": ""Point"", ""coordinates"": [1.439128459908248, 43.64710727963153]}";Launaguet - Jean Zay;semaine_soir_2017;2017;semaine;soir;46
43.6471072796,1.43912845991;"{""type"": ""Point"", ""coordinates"": [1.439128459908248, 43.64710727963153]}";Launaguet - Jean Zay;samedi_soir_2008;2008;samedi;soir;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_journee_2019;2019;semaine;journee;116
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_soir_2001;2001;semaine;soir;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_midi_2008;2008;semaine;midi;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_midi_2006;2006;semaine;midi;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_journee_2016;2016;semaine;journee;124
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_matin_2001;2001;semaine;matin;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;samedi_soir_2014;2014;samedi;soir;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_journee_2006;2006;semaine;journee;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_matin_2017;2017;semaine;matin;187
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;semaine_soir_2012;2012;semaine;soir;0
43.6245412734,1.40230581581;"{""type"": ""Point"", ""coordinates"": [1.402305815805676, 43.62454127339406]}";Pont de Blagnac;samedi_soir_2008;2008;samedi;soir;0
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;semaine_soir_2001;2001;semaine;soir;0
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;semaine_journee_2012;2012;semaine;journee;0
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;samedi_soir_2014;2014;samedi;soir;0
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;samedi_soir_2013;2013;samedi;soir;39
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;semaine_journee_1998;1998;semaine;journee;0
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;samedi_midi_2013;2013;samedi;midi;32
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;semaine_midi_2019;2019;semaine;midi;30
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;samedi_midi_2001;2001;samedi;midi;0
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;semaine_matin_2019;2019;semaine;matin;202
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;semaine_soir_2012;2012;semaine;soir;0
43.6219749619,1.3967232101;"{""type"": ""Point"", ""coordinates"": [1.396723210099991, 43.621974961888476]}";Rd point Maga;semaine_soir_2017;2017;semaine;soir;118
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_soir_2008;2008;semaine;soir;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;samedi_midi_2014;2014;samedi;midi;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;samedi_soir_1998;1998;samedi;soir;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_midi_2019;2019;semaine;midi;85
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_journee_2008;2008;semaine;journee;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;samedi_journee_2010;2010;samedi;journee;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_midi_2016;2016;semaine;midi;106
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_matin_2016;2016;semaine;matin;264
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_matin_2010;2010;semaine;matin;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;samedi_journee_2006;2006;samedi;journee;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;samedi_journee_1998;1998;samedi;journee;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;samedi_journee_2001;2001;samedi;journee;0
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_soir_2019;2019;semaine;soir;185
43.5851334039,1.4283122598;"{""type"": ""Point"", ""coordinates"": [1.428312259802814, 43.585133403878615]}";Pont Croix de Pierre -;semaine_soir_2018;2018;semaine;soir;276
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_midi_2008;2008;semaine;midi;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;samedi_midi_2014;2014;samedi;midi;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_matin_2008;2008;semaine;matin;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_matin_2006;2006;semaine;matin;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;samedi_soir_2010;2010;samedi;soir;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;samedi_journee_2014;2014;samedi;journee;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;samedi_journee_2013;2013;samedi;journee;163
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;samedi_midi_2006;2006;samedi;midi;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_midi_2019;2019;semaine;midi;115
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;samedi_midi_2001;2001;samedi;midi;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_midi_2013;2013;semaine;midi;117
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_midi_2016;2016;semaine;midi;131
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_matin_2016;2016;semaine;matin;251
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_matin_2017;2017;semaine;matin;274
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_matin_2014;2014;semaine;matin;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_midi_2001;2001;semaine;midi;0
43.5843984795,1.44785806809;"{""type"": ""Point"", ""coordinates"": [1.44785806809284, 43.58439847949989]}";URSS- Recollets;semaine_soir_2017;2017;semaine;soir;282
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_journee_2010;2010;semaine;journee;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_midi_1998;1998;semaine;midi;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_midi_2010;2010;semaine;midi;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_soir_1998;1998;semaine;soir;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;samedi_journee_2013;2013;samedi;journee;45
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_journee_1998;1998;semaine;journee;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;samedi_soir_1998;1998;samedi;soir;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;samedi_midi_2001;2001;samedi;midi;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_matin_2017;2017;semaine;matin;103
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;samedi_journee_1998;1998;samedi;journee;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_soir_2019;2019;semaine;soir;125
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_soir_2017;2017;semaine;soir;97
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;semaine_soir_2014;2014;semaine;soir;0
43.5792935077,1.42360857547;"{""type"": ""Point"", ""coordinates"": [1.423608575474105, 43.57929350765034]}";Rd point 21 septembre;samedi_soir_2008;2008;samedi;soir;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_soir_2001;2001;semaine;soir;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_midi_2008;2008;semaine;midi;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_journee_2010;2010;semaine;journee;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_journee_2017;2017;semaine;journee;58
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_matin_2001;2001;semaine;matin;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;samedi_soir_2014;2014;samedi;soir;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;samedi_soir_1998;1998;samedi;soir;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;samedi_midi_2001;2001;samedi;midi;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_midi_2016;2016;semaine;midi;32
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;samedi_midi_2008;2008;samedi;midi;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_midi_2014;2014;semaine;midi;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_midi_2001;2001;semaine;midi;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_matin_2013;2013;semaine;matin;51
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;samedi_journee_1998;1998;samedi;journee;0
43.5778948716,1.40860959813;"{""type"": ""Point"", ""coordinates"": [1.408609598130264, 43.57789487158649]}";rue Henri Desbals;semaine_soir_2016;2016;semaine;soir;58
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_midi_2008;2008;semaine;midi;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_soir_2008;2008;semaine;soir;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_journee_2017;2017;semaine;journee;53
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;samedi_soir_2014;2014;samedi;soir;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_matin_2012;2012;semaine;matin;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_journee_2006;2006;semaine;journee;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_journee_2014;2014;semaine;journee;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;samedi_journee_2012;2012;samedi;journee;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_midi_2019;2019;semaine;midi;45
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;samedi_journee_2010;2010;samedi;journee;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;samedi_midi_2008;2008;samedi;midi;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_midi_2014;2014;semaine;midi;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;samedi_midi_2012;2012;samedi;midi;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_matin_2019;2019;semaine;matin;55
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;semaine_journee_2001;2001;semaine;journee;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;samedi_soir_2006;2006;samedi;soir;0
43.5859427599,1.40492325617;"{""type"": ""Point"", ""coordinates"": [1.404923256165051, 43.58594275989033]}";St simon - Bellay;samedi_journee_1998;1998;samedi;journee;0
43.6044438285,1.40508791152;"{""type"": ""Point"", ""coordinates"": [1.405087911521148, 43.60444382850577]}";Av de Grande Bretagne -;semaine_journee_2019;2019;semaine;journee;122
43.6044438285,1.40508791152;"{""type"": ""Point"", ""coordinates"": [1.405087911521148, 43.60444382850577]}";Av de Grande Bretagne -;semaine_soir_2001;2001;semaine;soir;0
43.6044438285,1.40508791152;"{""type"": ""Point"", ""coordinates"": [1.405087911521148, 43.60444382850577]}";Av de Grande Bretagne -;semaine_journee_2010;2010;semaine;journee;0
43.6044438285,1.40508791152;"{""type"": ""Point"", ""coordinates"": [1.405087911521148, 43.60444382850577]}";Av de Grande Bretagne -;samedi_midi_2014;2014;samedi;midi;0
43.6044438285,1.40508791152;"{""type"": ""Point"", ""coordinates"": [1.405087911521148, 43.60444382850577]}";Av de Grande Bretagne -;semaine_journee_2017;2017;semaine;journee;120
43.6044438285,1.40508791152;"{""type"": ""Point"", ""coordinates"": [1.405087911521148, 43.60444382850577]}";Av de Grande Bretagne -;samedi_soir_2010;2010;samedi;soir;0
43.6044438285,1.40508791152;"{""type"": ""Point"", ""coordinates"": [1.405087911521148, 43.60444382850577]}";Av de Grande Bretagne -;samedi_soir_2013;2013;samedi;soir;41
